#Record "Start hour" " Dem" Win Sol AirTemp
15935 7967.0 27765.00 8848.00 0.00 4.5
15936 7967.5 26608.00 8772.00 0.00 4.4
15937 7968.0 26320.00 8688.00 0.00 6.7
15938 7968.5 26326.00 8600.00 0.00 6.9
15939 7969.0 25768.00 8136.00 0.00 7.0
15940 7969.5 24838.00 7672.00 0.00 7.1
15941 7970.0 24130.00 7736.00 0.00 6.8
15942 7970.5 23696.00 7800.00 0.00 7.2
15943 7971.0 22996.00 8232.00 0.00 7.1
15944 7971.5 22458.00 8664.00 0.00 7.1
15945 7972.0 22157.00 8660.00 0.00 6.8
15946 7972.5 21876.00 8652.00 0.00 7.0
15947 7973.0 21864.00 8032.00 0.00 6.9
15948 7973.5 22153.00 7412.00 0.00 7.0
15949 7974.0 23134.00 7384.00 0.00 7.3
15950 7974.5 23876.00 7356.00 0.00 7.3
15951 7975.0 25196.00 7348.00 0.00 7.3
15952 7975.5 25948.00 7336.00 0.00 7.7
15953 7976.0 27581.00 7548.00 38.23 7.7
15954 7976.5 29326.00 7756.00 76.46 8.0
15955 7977.0 31340.00 8240.00 177.42 8.7
15956 7977.5 32604.00 8720.00 278.38 8.8
15957 7978.0 33942.00 9096.00 380.33 8.5
15958 7978.5 34683.00 9472.00 482.27 8.7
15959 7979.0 35452.00 9760.00 500.90 9.3
15960 7979.5 35877.00 10044.00 519.52 9.5
15961 7980.0 36698.00 10452.00 558.73 9.5
15962 7980.5 36900.00 10856.00 596.96 9.5
15963 7981.0 36983.00 11032.00 529.33 9.5
15964 7981.5 36693.00 11208.00 460.71 9.9
15965 7982.0 36673.00 10916.00 367.59 9.6
15966 7982.5 36502.00 10624.00 273.49 9.6
15967 7983.0 36830.00 10540.00 180.37 9.3
15968 7983.5 38016.00 10452.00 87.24 9.5
15969 7984.0 40068.00 10344.00 45.09 8.7
15970 7984.5 41685.00 10232.00 1.96 8.7
15971 7985.0 42338.00 10320.00 0.98 8.1
15972 7985.5 41989.00 10404.00 0.00 8.3
15973 7986.0 41007.00 10304.00 0.00 7.7
15974 7986.5 40107.00 10204.00 0.00 7.7
15975 7987.0 39261.00 9948.00 0.00 7.7
15976 7987.5 37961.00 9692.00 0.00 7.7
15977 7988.0 37107.00 9580.00 0.00 7.7
15978 7988.5 35594.00 9464.00 0.00 7.7
15979 7989.0 34128.00 9184.00 0.00 7.7
15980 7989.5 32397.00 8900.00 0.00 7.7
15981 7990.0 30751.00 8556.00 0.00 7.7
15982 7990.5 29309.00 8212.00 0.00 7.7
15983 7991.0 27178.00 7996.00 0.00 5.6
15984 7991.5 25952.00 7776.00 0.00 5.5
15985 7992.0 25736.00 7520.00 0.00 5.9
15986 7992.5 26169.00 7264.00 0.00 5.7
15987 7993.0 26061.00 7196.00 0.00 5.7
15988 7993.5 25479.00 7124.00 0.00 5.7
15989 7994.0 25010.00 6984.00 0.00 5.7
15990 7994.5 24896.00 6840.00 0.00 5.4
15991 7995.0 24584.00 6768.00 0.00 5.5
15992 7995.5 24088.00 6692.00 0.00 5.6
15993 7996.0 23973.00 6752.00 0.00 5.6
15994 7996.5 24095.00 6808.00 0.00 5.4
15995 7997.0 25041.00 6680.00 0.00 4.9
15996 7997.5 26668.00 6552.00 0.00 4.8
15997 7998.0 30328.00 6184.00 0.00 4.8
15998 7998.5 34087.00 5816.00 0.00 5.3
15999 7999.0 38537.00 5584.00 0.98 5.8
16000 7999.5 40609.00 5352.00 0.98 6.3
16001 8000.0 41504.00 4880.00 50.00 6.9
16002 8000.5 41385.00 4408.00 98.03 7.3
16003 8001.0 42127.00 4584.00 217.63 8.1
16004 8001.5 42264.00 4760.00 336.25 9.3
16005 8002.0 42230.00 5036.00 447.02 10.0
16006 8002.5 42428.00 5308.00 557.80 9.8
16007 8003.0 42558.00 5612.00 565.65 10.2
16008 8003.5 42533.00 5916.00 572.51 10.2
16009 8004.0 42805.00 6220.00 540.16 10.1
16010 8004.5 42776.00 6524.00 506.83 10.3
16011 8005.0 42701.00 6748.00 448.01 10.8
16012 8005.5 42634.00 6972.00 388.21 10.8
16013 8006.0 42794.00 6936.00 313.71 10.8
16014 8006.5 42650.00 6896.00 239.20 11.3
16015 8007.0 42896.00 7148.00 158.81 11.5
16016 8007.5 44564.00 7396.00 77.45 11.5
16017 8008.0 46863.00 7180.00 40.19 11.6
16018 8008.5 48175.00 6960.00 2.94 11.6
16019 8009.0 48376.00 6668.00 1.96 11.6
16020 8009.5 48061.00 6376.00 0.00 11.6
16021 8010.0 47772.00 6040.00 0.00 11.6
16022 8010.5 46974.00 5704.00 0.00 10.2
16023 8011.0 46258.00 5388.00 0.00 9.2
16024 8011.5 44910.00 5072.00 0.00 8.8
16025 8012.0 43813.00 4740.00 0.00 8.8
16026 8012.5 42006.00 4408.00 0.00 6.1
16027 8013.0 40024.00 4088.00 0.00 6.1
16028 8013.5 37955.00 3764.00 0.00 6.1
16029 8014.0 35795.00 3488.00 0.00 6.1
16030 8014.5 33773.00 3208.00 0.00 6.1
16031 8015.0 31525.00 2956.00 0.00 6.1
16032 8015.5 29963.00 2700.00 0.00 5.4
16033 8016.0 29301.00 2720.00 0.00 6.3
16034 8016.5 29569.00 2736.00 0.00 6.3
16035 8017.0 29193.00 2796.00 0.00 6.4
16036 8017.5 28413.00 2852.00 0.00 6.4
16037 8018.0 27711.00 2916.00 0.00 6.5
16038 8018.5 27550.00 2980.00 0.00 6.7
16039 8019.0 26932.00 3032.00 0.00 6.7
16040 8019.5 26365.00 3084.00 0.00 6.7
16041 8020.0 26072.00 3216.00 0.00 6.7
16042 8020.5 26190.00 3348.00 0.00 6.7
16043 8021.0 26726.00 3564.00 0.00 6.7
16044 8021.5 28133.00 3776.00 0.00 6.7
16045 8022.0 31530.00 3916.00 0.00 9.0
16046 8022.5 35029.00 4052.00 0.00 9.4
16047 8023.0 39156.00 4420.00 0.98 10.0
16048 8023.5 40957.00 4788.00 1.96 10.8
16049 8024.0 41524.00 5180.00 48.04 10.9
16050 8024.5 41058.00 5568.00 94.12 11.4
16051 8025.0 41464.00 6020.00 224.51 11.7
16052 8025.5 41372.00 6468.00 353.93 11.9
16053 8026.0 41070.00 6828.00 506.87 12.7
16054 8026.5 40876.00 7184.00 659.82 12.8
16055 8027.0 40819.00 7420.00 789.23 13.0
16056 8027.5 40524.00 7652.00 918.65 13.5
16057 8028.0 40235.00 7792.00 1034.34 13.0
16058 8028.5 40020.00 7932.00 1149.05 12.9
16059 8029.0 40049.00 8048.00 1015.71 13.2
16060 8029.5 39878.00 8164.00 882.38 13.2
16061 8030.0 40143.00 8096.00 719.63 13.4
16062 8030.5 40180.00 8024.00 555.90 13.4
16063 8031.0 40250.00 7860.00 355.89 13.2
16064 8031.5 41579.00 7692.00 155.89 13.0
16065 8032.0 44000.00 7616.00 81.38 12.5
16066 8032.5 46236.00 7536.00 5.88 12.2
16067 8033.0 46897.00 7496.00 2.94 11.8
16068 8033.5 46406.00 7452.00 0.00 11.6
16069 8034.0 45583.00 7476.00 0.98 11.6
16070 8034.5 44891.00 7496.00 1.96 11.2
16071 8035.0 43740.00 7500.00 0.98 10.9
16072 8035.5 42479.00 7500.00 0.00 10.7
16073 8036.0 41144.00 7544.00 0.00 10.8
16074 8036.5 39239.00 7584.00 0.00 10.7
16075 8037.0 37215.00 7732.00 0.00 10.5
16076 8037.5 35107.00 7876.00 0.00 10.5
16077 8038.0 32999.00 7960.00 0.00 10.7
16078 8038.5 30842.00 8040.00 0.00 10.7
16079 8039.0 28430.00 7912.00 0.00 10.7
16080 8039.5 27037.00 7784.00 0.00 10.7
16081 8040.0 26649.00 7840.00 0.00 8.7
16082 8040.5 26677.00 7896.00 0.00 8.6
16083 8041.0 26157.00 7980.00 0.00 8.6
16084 8041.5 25507.00 8060.00 0.00 8.6
16085 8042.0 24814.00 8172.00 0.00 8.6
16086 8042.5 24551.00 8280.00 0.00 8.2
16087 8043.0 23996.00 8228.00 0.00 8.1
16088 8043.5 23504.00 8172.00 0.00 8.1
16089 8044.0 23211.00 8204.00 0.00 8.1
16090 8044.5 23372.00 8236.00 0.00 8.1
16091 8045.0 24132.00 8200.00 0.00 7.6
16092 8045.5 25490.00 8160.00 0.00 7.5
16093 8046.0 28884.00 8228.00 0.00 7.4
16094 8046.5 32413.00 8296.00 0.00 7.3
16095 8047.0 36599.00 8268.00 0.00 7.4
16096 8047.5 38499.00 8240.00 0.00 7.5
16097 8048.0 39013.00 8324.00 80.40 7.2
16098 8048.5 38560.00 8408.00 160.80 8.1
16099 8049.0 38633.00 8416.00 377.49 7.7
16100 8049.5 38498.00 8420.00 594.18 7.8
16101 8050.0 38391.00 8320.00 829.50 8.2
16102 8050.5 38381.00 8216.00 1064.82 9.2
16103 8051.0 38158.00 8068.00 1106.01 9.3
16104 8051.5 38529.00 7920.00 1147.19 9.5
16105 8052.0 38988.00 7620.00 1137.39 10.0
16106 8052.5 39053.00 7316.00 1126.60 9.9
16107 8053.0 39248.00 6832.00 947.17 9.9
16108 8053.5 39519.00 6344.00 766.76 9.9
16109 8054.0 39871.00 5896.00 583.41 9.8
16110 8054.5 40191.00 5444.00 400.05 9.8
16111 8055.0 40736.00 5140.00 251.01 9.7
16112 8055.5 42557.00 4836.00 101.97 9.6
16113 8056.0 45267.00 4636.00 51.97 9.4
16114 8056.5 46918.00 4432.00 1.96 9.1
16115 8057.0 47281.00 4160.00 0.98 8.9
16116 8057.5 47144.00 3884.00 0.00 8.9
16117 8058.0 46741.00 3716.00 0.00 8.8
16118 8058.5 46116.00 3544.00 0.00 8.7
16119 8059.0 45041.00 3416.00 0.00 8.7
16120 8059.5 43878.00 3288.00 0.00 8.7
16121 8060.0 42658.00 3160.00 0.00 8.9
16122 8060.5 41066.00 3028.00 0.00 8.9
16123 8061.0 39075.00 2936.00 0.00 9.0
16124 8061.5 36929.00 2840.00 0.00 9.0
16125 8062.0 35048.00 2796.00 0.00 9.0
16126 8062.5 33130.00 2752.00 0.00 9.0
16127 8063.0 30791.00 2744.00 0.00 9.0
16128 8063.5 29344.00 2736.00 0.00 9.1
16129 8064.0 28757.00 2700.00 0.00 9.3
16130 8064.5 28891.00 2660.00 0.00 9.4
16131 8065.0 28415.00 2636.00 0.98 9.4
16132 8065.5 27638.00 2612.00 0.98 9.6
16133 8066.0 26948.00 2604.00 0.98 9.7
16134 8066.5 26657.00 2592.00 0.98 9.7
16135 8067.0 26059.00 2600.00 0.98 9.8
16136 8067.5 25474.00 2604.00 0.00 9.9
16137 8068.0 25180.00 2664.00 0.00 10.0
16138 8068.5 25327.00 2724.00 0.00 10.0
16139 8069.0 26048.00 2848.00 0.00 10.1
16140 8069.5 27567.00 2968.00 0.00 10.2
16141 8070.0 30797.00 3052.00 0.00 10.1
16142 8070.5 34125.00 3132.00 0.00 10.1
16143 8071.0 38219.00 3220.00 1.96 10.1
16144 8071.5 40321.00 3308.00 2.94 9.9
16145 8072.0 41028.00 3440.00 34.32 10.0
16146 8072.5 40903.00 3568.00 64.72 10.0
16147 8073.0 41359.00 3768.00 142.18 10.0
16148 8073.5 41512.00 3968.00 219.65 10.1
16149 8074.0 41580.00 4180.00 289.27 10.3
16150 8074.5 41596.00 4392.00 357.92 10.3
16151 8075.0 41597.00 4616.00 402.04 10.3
16152 8075.5 41665.00 4836.00 445.19 10.7
16153 8076.0 41605.00 5112.00 435.38 10.6
16154 8076.5 41398.00 5384.00 425.58 10.6
16155 8077.0 41438.00 5532.00 402.05 10.6
16156 8077.5 41062.00 5680.00 378.51 10.7
16157 8078.0 41026.00 5740.00 341.25 10.5
16158 8078.5 40749.00 5796.00 303.01 10.5
16159 8079.0 40745.00 6040.00 193.18 10.2
16160 8079.5 42528.00 6280.00 83.35 10.0
16161 8080.0 44923.00 6536.00 42.17 10.1
16162 8080.5 46120.00 6788.00 0.00 9.9
16163 8081.0 46343.00 6860.00 0.00 9.7
16164 8081.5 45823.00 6932.00 0.00 9.4
16165 8082.0 45258.00 7020.00 0.00 9.6
16166 8082.5 44568.00 7108.00 0.00 9.8
16167 8083.0 43545.00 7272.00 0.00 9.6
16168 8083.5 42352.00 7432.00 0.00 9.4
16169 8084.0 41175.00 7488.00 0.00 9.7
16170 8084.5 39368.00 7544.00 0.00 10.1
16171 8085.0 37428.00 7580.00 0.00 10.2
16172 8085.5 35272.00 7616.00 0.00 10.0
16173 8086.0 33220.00 7616.00 0.00 8.7
16174 8086.5 31299.00 7612.00 0.00 6.7
16175 8087.0 29077.00 8008.00 0.00 5.9
16176 8087.5 27600.00 8404.00 0.00 5.3
16177 8088.0 27162.00 8188.00 0.00 6.3
16178 8088.5 27202.00 7968.00 0.00 6.3
16179 8089.0 26737.00 7828.00 0.00 6.3
16180 8089.5 26133.00 7688.00 0.00 6.1
16181 8090.0 25476.00 7804.00 0.00 5.8
16182 8090.5 25231.00 7920.00 0.00 5.3
16183 8091.0 24672.00 7940.00 0.00 5.1
16184 8091.5 24005.00 7956.00 0.00 4.9
16185 8092.0 23902.00 7924.00 0.00 5.0
16186 8092.5 24143.00 7888.00 0.00 5.2
16187 8093.0 24955.00 7732.00 0.00 5.2
16188 8093.5 26213.00 7572.00 0.00 5.1
16189 8094.0 29488.00 7420.00 0.00 5.5
16190 8094.5 32883.00 7268.00 0.00 5.1
16191 8095.0 36985.00 7096.00 0.00 5.3
16192 8095.5 39111.00 6924.00 0.00 5.5
16193 8096.0 39481.00 6912.00 99.05 5.3
16194 8096.5 39140.00 6896.00 198.10 5.7
16195 8097.0 39359.00 6948.00 495.24 7.3
16196 8097.5 39127.00 7000.00 791.41 8.4
16197 8098.0 38564.00 7184.00 1107.19 9.9
16198 8098.5 38327.00 7364.00 1421.99 9.7
16199 8099.0 38013.00 7692.00 1533.79 10.4
16200 8099.5 38023.00 8016.00 1645.59 10.2
16201 8100.0 38115.00 8312.00 1576.94 10.4
16202 8100.5 38028.00 8604.00 1508.30 11.0
16203 8101.0 38056.00 8596.00 1335.70 10.6
16204 8101.5 38033.00 8584.00 1163.10 10.5
16205 8102.0 38074.00 8408.00 880.66 10.4
16206 8102.5 37981.00 8228.00 598.22 10.2
16207 8103.0 38246.00 8308.00 421.70 10.3
16208 8103.5 39697.00 8388.00 244.19 10.3
16209 8104.0 42288.00 7876.00 125.53 10.2
16210 8104.5 43988.00 7364.00 5.88 10.2
16211 8105.0 44359.00 7644.00 2.94 9.8
16212 8105.5 43957.00 7924.00 0.00 9.6
16213 8106.0 43375.00 8088.00 0.00 9.6
16214 8106.5 42334.00 8252.00 0.00 9.3
16215 8107.0 41219.00 8560.00 0.00 9.0
16216 8107.5 40135.00 8864.00 0.00 9.0
16217 8108.0 38801.00 8880.00 0.00 9.4
16218 8108.5 37364.00 8896.00 0.00 9.4
16219 8109.0 35576.00 8964.00 0.00 9.3
16220 8109.5 33821.00 9028.00 0.00 9.4
16221 8110.0 31874.00 9112.00 0.00 9.6
16222 8110.5 30347.00 9196.00 0.00 9.8
16223 8111.0 28441.00 9400.00 0.00 9.9
16224 8111.5 27301.00 9600.00 0.00 9.8
16225 8112.0 26793.00 9628.00 0.00 8.1
16226 8112.5 26723.00 9656.00 0.00 8.0
16227 8113.0 26040.00 9624.00 0.00 7.9
16228 8113.5 24972.00 9588.00 0.00 7.8
16229 8114.0 24172.00 9580.00 0.00 7.5
16230 8114.5 23815.00 9568.00 0.00 7.5
16231 8115.0 23205.00 9876.00 0.00 7.5
16232 8115.5 22548.00 10180.00 0.00 7.4
16233 8116.0 22260.00 10296.00 0.00 7.3
16234 8116.5 22181.00 10408.00 0.00 7.3
16235 8117.0 22433.00 10528.00 0.00 7.3
16236 8117.5 22947.00 10648.00 0.00 7.3
16237 8118.0 24338.00 10552.00 0.00 7.4
16238 8118.5 25581.00 10456.00 0.00 7.4
16239 8119.0 27511.00 10360.00 0.00 7.5
16240 8119.5 28878.00 10260.00 0.00 7.7
16241 8120.0 30823.00 10324.00 40.21 7.6
16242 8120.5 32537.00 10384.00 79.44 7.6
16243 8121.0 34095.00 10416.00 189.29 7.7
16244 8121.5 34791.00 10444.00 298.15 7.8
16245 8122.0 35323.00 10404.00 363.87 7.9
16246 8122.5 35680.00 10364.00 428.60 7.9
16247 8123.0 35781.00 10260.00 487.44 8.1
16248 8123.5 35742.00 10152.00 546.29 8.1
16249 8124.0 35804.00 9812.00 588.47 8.2
16250 8124.5 35659.00 9468.00 630.64 8.2
16251 8125.0 35481.00 9424.00 577.68 8.4
16252 8125.5 35208.00 9380.00 523.74 8.3
16253 8126.0 35142.00 9136.00 434.49 8.4
16254 8126.5 35145.00 8892.00 345.24 8.4
16255 8127.0 35624.00 8932.00 230.49 8.3
16256 8127.5 36738.00 8968.00 115.73 8.2
16257 8128.0 38803.00 8876.00 58.85 8.1
16258 8128.5 40386.00 8780.00 1.96 8.0
16259 8129.0 41384.00 8664.00 0.98 8.1
16260 8129.5 41320.00 8544.00 0.00 8.2
16261 8130.0 40549.00 8656.00 0.00 8.2
16262 8130.5 39632.00 8768.00 0.00 8.3
16263 8131.0 38278.00 8804.00 0.00 8.3
16264 8131.5 36734.00 8836.00 0.00 8.3
16265 8132.0 35831.00 8856.00 0.00 8.2
16266 8132.5 34486.00 8872.00 0.00 8.1
16267 8133.0 33122.00 9380.00 0.00 8.1
16268 8133.5 31672.00 9884.00 0.00 8.2
16269 8134.0 30231.00 9980.00 0.00 8.4
16270 8134.5 29213.00 10072.00 0.00 8.4
16271 8135.0 27547.00 9908.00 0.00 8.3
16272 8135.5 26372.00 9740.00 0.00 8.4
16273 8136.0 25941.00 9636.00 0.00 9.3
16274 8136.5 25957.00 9532.00 0.00 9.3
16275 8137.0 25358.00 9372.00 0.00 9.5
16276 8137.5 24269.00 9208.00 0.00 9.4
16277 8138.0 23437.00 9044.00 0.00 9.4
16278 8138.5 23011.00 8880.00 0.00 9.1
16279 8139.0 22360.00 8820.00 0.00 8.9
16280 8139.5 21778.00 8760.00 0.00 9.2
16281 8140.0 21205.00 8884.00 0.00 9.7
16282 8140.5 20950.00 9008.00 0.00 10.2
16283 8141.0 21009.00 8984.00 0.00 10.2
16284 8141.5 21288.00 8960.00 0.00 9.8
16285 8142.0 22201.00 8872.00 0.00 9.7
16286 8142.5 22993.00 8784.00 0.00 10.2
16287 8143.0 24232.00 8612.00 0.98 10.6
16288 8143.5 25027.00 8440.00 1.96 11.0
16289 8144.0 26518.00 8816.00 67.68 10.7
16290 8144.5 28206.00 9192.00 133.40 10.3
16291 8145.0 29910.00 8996.00 260.91 10.3
16292 8145.5 31346.00 8800.00 387.44 10.4
16293 8146.0 32412.00 8628.00 524.76 10.4
16294 8146.5 33044.00 8456.00 662.08 10.3
16295 8147.0 33605.00 8220.00 690.53 10.0
16296 8147.5 34122.00 7980.00 717.99 10.1
16297 8148.0 34733.00 7596.00 684.64 10.4
16298 8148.5 34906.00 7212.00 651.30 11.1
16299 8149.0 35064.00 6708.00 621.87 11.6
16300 8149.5 35261.00 6204.00 591.47 11.5
16301 8150.0 35533.00 5752.00 476.70 11.2
16302 8150.5 35837.00 5300.00 360.96 11.1
16303 8151.0 36714.00 4948.00 237.37 10.9
16304 8151.5 38066.00 4592.00 112.80 8.9
16305 8152.0 40824.00 4324.00 57.87 7.4
16306 8152.5 42926.00 4052.00 2.94 6.8
16307 8153.0 43489.00 3836.00 1.96 6.8
16308 8153.5 43165.00 3616.00 0.98 6.7
16309 8154.0 42609.00 3380.00 0.98 6.7
16310 8154.5 41892.00 3144.00 0.00 6.6
16311 8155.0 40937.00 2952.00 0.00 6.6
16312 8155.5 39597.00 2756.00 0.00 6.7
16313 8156.0 38838.00 2608.00 0.00 6.3
16314 8156.5 37401.00 2456.00 0.00 6.2
16315 8157.0 36098.00 2332.00 0.00 6.3
16316 8157.5 34347.00 2204.00 0.00 6.4
16317 8158.0 32712.00 2144.00 0.00 6.6
16318 8158.5 31447.00 2080.00 0.00 6.7
16319 8159.0 29296.00 2120.00 0.00 6.8
16320 8159.5 27749.00 2160.00 0.00 6.9
16321 8160.0 27238.00 2216.00 0.00 8.1
16322 8160.5 27335.00 2268.00 0.00 8.2
16323 8161.0 26998.00 2364.00 0.00 8.4
16324 8161.5 26144.00 2456.00 0.00 8.5
16325 8162.0 25518.00 2684.00 0.00 8.8
16326 8162.5 25242.00 2912.00 0.00 9.2
16327 8163.0 24654.00 3256.00 0.00 10.9
16328 8163.5 24043.00 3600.00 0.00 11.1
16329 8164.0 23772.00 3984.00 0.00 11.1
16330 8164.5 23885.00 4364.00 0.00 11.0
16331 8165.0 24644.00 4704.00 0.00 11.0
16332 8165.5 26004.00 5040.00 0.00 11.0
16333 8166.0 29385.00 5164.00 0.00 11.3
16334 8166.5 32754.00 5288.00 0.00 11.4
16335 8167.0 36844.00 5436.00 0.00 11.6
16336 8167.5 39168.00 5580.00 0.00 11.7
16337 8168.0 40052.00 5716.00 44.14 11.8
16338 8168.5 39844.00 5852.00 87.30 11.9
16339 8169.0 40336.00 6016.00 219.73 12.0
16340 8169.5 40380.00 6180.00 351.18 12.1
16341 8170.0 40113.00 6280.00 564.05 12.4
16342 8170.5 39976.00 6380.00 776.91 12.9
16343 8171.0 39727.00 6464.00 896.59 13.2
16344 8171.5 39502.00 6548.00 1015.29 13.2
16345 8172.0 39387.00 6680.00 1123.20 12.7
16346 8172.5 38976.00 6808.00 1230.12 12.7
16347 8173.0 38860.00 6876.00 1125.16 12.6
16348 8173.5 38745.00 6944.00 1019.22 12.7
16349 8174.0 39031.00 6936.00 846.57 12.6
16350 8174.5 39057.00 6924.00 673.92 12.4
16351 8175.0 39213.00 7048.00 434.57 12.1
16352 8175.5 40813.00 7168.00 194.23 11.9
16353 8176.0 43847.00 7412.00 98.10 11.4
16354 8176.5 45740.00 7656.00 1.96 11.1
16355 8177.0 46167.00 7804.00 0.98 11.0
16356 8177.5 45901.00 7952.00 0.00 10.7
16357 8178.0 45227.00 8100.00 0.00 10.4
16358 8178.5 44426.00 8248.00 0.00 10.3
16359 8179.0 43224.00 8324.00 0.00 9.9
16360 8179.5 41879.00 8396.00 0.00 9.7
16361 8180.0 40333.00 8360.00 0.00 9.6
16362 8180.5 38524.00 8320.00 0.00 9.6
16363 8181.0 36702.00 8224.00 0.00 10.0
16364 8181.5 34438.00 8128.00 0.00 10.2
16365 8182.0 32157.00 8040.00 0.00 10.3
16366 8182.5 30167.00 7952.00 0.00 10.4
16367 8183.0 27769.00 7892.00 0.00 10.4
16368 8183.5 26366.00 7832.00 0.00 10.5
16369 8184.0 25935.00 7776.00 0.00 9.8
16370 8184.5 25939.00 7716.00 0.00 9.8
16371 8185.0 25560.00 7660.00 0.00 9.6
16372 8185.5 24786.00 7604.00 0.00 9.6
16373 8186.0 24181.00 7672.00 0.00 9.8
16374 8186.5 23958.00 7740.00 0.00 10.0
16375 8187.0 23429.00 7720.00 0.00 10.2
16376 8187.5 22893.00 7700.00 0.00 10.4
16377 8188.0 22662.00 7728.00 0.00 10.5
16378 8188.5 22813.00 7752.00 0.00 10.5
16379 8189.0 23663.00 7688.00 0.00 10.5
16380 8189.5 25074.00 7620.00 0.00 10.6
16381 8190.0 28466.00 7616.00 0.00 10.6
16382 8190.5 32102.00 7608.00 0.00 10.2
16383 8191.0 35986.00 7528.00 0.00 9.6
16384 8191.5 38368.00 7448.00 0.00 9.3
16385 8192.0 39056.00 7468.00 38.26 9.2
16386 8192.5 38913.00 7488.00 76.52 9.4
16387 8193.0 39466.00 7556.00 229.56 9.7
16388 8193.5 39183.00 7624.00 382.60 9.8
16389 8194.0 38800.00 7772.00 591.57 9.8
16390 8194.5 38494.00 7916.00 799.55 9.7
16391 8195.0 38240.00 8064.00 953.57 9.5
16392 8195.5 37994.00 8208.00 1106.62 9.5
16393 8196.0 37903.00 8312.00 1238.08 8.1
16394 8196.5 37622.00 8412.00 1368.56 8.0
16395 8197.0 37612.00 8400.00 1239.07 9.0
16396 8197.5 37572.00 8388.00 1109.57 8.8
16397 8198.0 37951.00 8268.00 930.04 8.5
16398 8198.5 38242.00 8148.00 749.53 8.4
16399 8199.0 38940.00 7984.00 495.43 7.9
16400 8199.5 40748.00 7820.00 240.36 7.6
16401 8200.0 43813.00 7804.00 122.63 7.3
16402 8200.5 45841.00 7784.00 3.92 6.8
16403 8201.0 46453.00 7668.00 1.96 6.8
16404 8201.5 46050.00 7548.00 0.00 6.5
16405 8202.0 45739.00 7600.00 0.00 6.1
16406 8202.5 45086.00 7652.00 0.00 6.3
16407 8203.0 44259.00 7644.00 0.00 5.9
16408 8203.5 42881.00 7632.00 0.00 5.5
16409 8204.0 41449.00 7364.00 0.00 5.4
16410 8204.5 39874.00 7096.00 0.00 4.9
16411 8205.0 38071.00 6852.00 0.00 4.7
16412 8205.5 36058.00 6604.00 0.00 4.7
16413 8206.0 34008.00 6436.00 0.00 4.6
16414 8206.5 32056.00 6268.00 0.00 4.4
16415 8207.0 29766.00 6080.00 0.00 3.5
16416 8207.5 28425.00 5892.00 0.00 3.3
16417 8208.0 27945.00 5820.00 0.00 2.7
16418 8208.5 28103.00 5744.00 0.00 2.5
16419 8209.0 27727.00 5656.00 0.00 2.5
16420 8209.5 26965.00 5568.00 0.00 2.4
16421 8210.0 26341.00 5652.00 0.00 2.2
16422 8210.5 26173.00 5736.00 0.00 2.1
16423 8211.0 25648.00 5804.00 0.00 2.1
16424 8211.5 25077.00 5868.00 0.00 2.1
16425 8212.0 24907.00 6020.00 0.00 2.1
16426 8212.5 24962.00 6168.00 0.00 2.1
16427 8213.0 25684.00 6356.00 0.00 2.2
16428 8213.5 27146.00 6540.00 0.00 2.3
16429 8214.0 30495.00 6692.00 0.00 2.3
16430 8214.5 34113.00 6840.00 0.00 2.5
16431 8215.0 38337.00 7076.00 0.00 2.7
16432 8215.5 40011.00 7308.00 0.00 2.9
16433 8216.0 40504.00 7520.00 82.41 2.7
16434 8216.5 40097.00 7732.00 163.85 2.9
16435 8217.0 39981.00 7888.00 464.07 4.0
16436 8217.5 39665.00 8040.00 763.32 5.2
16437 8218.0 39277.00 8284.00 1070.41 5.7
16438 8218.5 39066.00 8528.00 1377.51 5.7
16439 8219.0 38672.00 8708.00 1510.95 6.0
16440 8219.5 38426.00 8888.00 1644.38 6.2
16441 8220.0 38363.00 9028.00 1628.69 7.0
16442 8220.5 38355.00 9164.00 1612.01 8.3
16443 8221.0 38512.00 8584.00 1446.20 9.0
16444 8221.5 38750.00 8000.00 1279.41 8.2
16445 8222.0 39061.00 7860.00 979.18 8.0
16446 8222.5 39271.00 7720.00 677.97 7.6
16447 8223.0 40081.00 7728.00 445.44 7.0
16448 8223.5 42145.00 7736.00 212.91 6.8
16449 8224.0 45024.00 7452.00 108.91 6.6
16450 8224.5 46632.00 7164.00 3.92 7.0
16451 8225.0 47033.00 6984.00 1.96 7.0
16452 8225.5 46686.00 6804.00 0.00 6.7
16453 8226.0 45978.00 8012.00 0.00 6.6
16454 8226.5 45303.00 9220.00 0.00 6.7
16455 8227.0 44164.00 9268.00 0.00 6.7
16456 8227.5 42779.00 9312.00 0.00 7.3
16457 8228.0 41163.00 9360.00 0.00 7.6
16458 8228.5 39309.00 9404.00 0.00 7.7
16459 8229.0 37433.00 9400.00 0.00 7.4
16460 8229.5 35097.00 9392.00 0.00 7.9
16461 8230.0 32803.00 9324.00 0.00 7.8
16462 8230.5 30708.00 9256.00 0.00 7.8
16463 8231.0 28309.00 9196.00 0.00 7.6
16464 8231.5 26824.00 9132.00 0.00 7.6
16465 8232.0 26335.00 9048.00 0.00 6.6
16466 8232.5 26436.00 8960.00 0.00 6.7
16467 8233.0 26039.00 8784.00 0.00 6.7
16468 8233.5 25184.00 8604.00 0.00 6.7
16469 8234.0 24538.00 8616.00 0.00 6.7
16470 8234.5 24354.00 8624.00 0.00 6.9
